Hhid,InstoreVisits,InstoreSpend,InstoreQuantity,OnlineVisits,OnlineSpend,OnlineQuantity,TotalVisits,TotalSpend,TotalQuantity
1102201,41,1934.28,1018,0,0,0,41,1934.28,1018
1102351,146,1711.83,1812,0,0,0,146,1711.83,1812
1102691,52,1984.28,1134,0,0,0,52,1984.28,1134
1102731,33,1495.22,1033,0,0,0,33,1495.22,1033
1102921,77,6646.08,2187,0,0,0,77,6646.08,2187
1103661,29,896.99,705,0,0,0,29,896.99,705
1104591,12,327.81,145,0,0,0,12,327.81,145
1104631,142,4240.27,2780,0,0,0,142,4240.27,2780
1104781,15,240.45,155,0,0,0,15,240.45,155
1104821,2,67.53,31,0,0,0,2,67.53,31
1105031,41,1756.91,1296,0,0,0,41,1756.91,1296
1105181,40,1419.61,1049,0,0,0,40,1419.61,1049
1105221,31,1190.76,926,0,0,0,31,1190.76,926
1105411,5,30.48,23,0,0,0,5,30.48,23
1105561,23,1298.47,573,0,0,0,23,1298.47,573
1105601,31,1579.73,1115,0,0,0,31,1579.73,1115
1106001,25,607.18,329,0,0,0,25,607.18,329
1106341,15,467.49,35,0,0,0,15,467.49,35
1107121,24,378.22,134,0,0,0,24,378.22,134
1107271,20,666.67,439,0,0,0,20,666.67,439
1107841,1,8.99,2,2,95.08,56,3,104.07,58
1108431,93,1734.25,1302,0,0,0,93,1734.25,1302
1108581,30,448.03,291,0,0,0,30,448.03,291
1108621,46,2012.91,1278,0,0,0,46,2012.91,1278
1108771,15,777.32,174,0,0,0,15,777.32,174
1108961,15,458.19,225,0,0,0,15,458.19,225
1109021,70,2609.71,1466,0,0,0,70,2609.71,1466
1109211,62,3360.38,2138,0,0,0,62,3360.38,2138
1109741,25,841.81,696,0,0,0,25,841.81,696
1109891,53,1903.73,1451,0,0,0,53,1903.73,1451
1110001,33,1667.58,938,0,0,0,33,1667.58,938
1110151,29,1668.65,667,0,0,0,29,1668.65,667
1110341,50,1217.1,772,0,0,0,50,1217.1,772
1110911,37,972.51,702,0,0,0,37,972.51,702
1111081,58,315.95,180,0,0,0,58,315.95,180
1111311,47,3063.98,1405,0,0,0,47,3063.98,1405
1111461,1,60.6,1,26,1970.14,1323,27,2030.74,1324
1111841,20,668.54,577,0,0,0,20,668.54,577
1112241,13,1280.14,506,0,0,0,13,1280.14,506
1112391,23,1139.79,747,0,0,0,23,1139.79,747
1113021,15,748.75,311,0,0,0,15,748.75,311
1113211,21,389.49,209,0,0,0,21,389.49,209
1113401,31,1621.09,858,2,150.88,93,33,1771.97,951
1113741,31,1514.55,479,3,297.89,195,34,1812.44,674
1114141,32,1498.79,119,0,0,0,32,1498.79,119
1114711,2,35.75,3,0,0,0,2,35.75,3
1114861,1,32.51,30,0,0,0,1,32.51,30
1115301,21,345.95,261,0,0,0,21,345.95,261
1116041,22,1298.79,779,0,0,0,22,1298.79,779
1116191,49,1285.49,683,0,0,0,49,1285.49,683
1116231,23,425.84,233,0,0,0,23,425.84,233
1116761,11,247.7,154,0,0,0,11,247.7,154
1117541,28,649.85,175,0,0,0,28,649.85,175
1117921,3,32.36,20,0,0,0,3,32.36,20
1118091,15,255.14,197,0,0,0,15,255.14,197
1118131,12,202.16,86,0,0,0,12,202.16,86
1118281,107,3176.65,1460,0,0,0,107,3176.65,1460
1118321,41,1629.95,619,18,2002.18,1141,59,3632.13,1760
1118471,27,1005.78,842,0,0,0,27,1005.78,842
1119061,45,1324.47,608,0,0,0,45,1324.47,608
1119101,24,1243.49,627,0,0,0,24,1243.49,627
1119251,35,541.74,243,0,0,0,35,541.74,243
1119441,80,2956.64,2016,0,0,0,80,2956.64,2016
1119631,7,121.66,52,0,0,0,7,121.66,52
1119971,12,420.85,183,0,0,0,12,420.85,183
1120041,23,465.79,323,0,0,0,23,465.79,323
1120381,31,741.8,211,0,0,0,31,741.8,211
1120421,19,880.15,532,0,0,0,19,880.15,532
1121011,48,2074.53,1104,0,0,0,48,2074.53,1104
1121541,23,1657.99,783,0,0,0,23,1657.99,783
1122131,7,107.79,19,0,0,0,7,107.79,19
1122321,10,151.48,131,0,0,0,10,151.48,131
1122471,79,2592.52,1380,0,0,0,79,2592.52,1380
1122661,31,750.12,248,0,0,0,31,750.12,248
1122701,38,1122.68,526,0,0,0,38,1122.68,526
1123101,33,1610.73,957,0,0,0,33,1610.73,957
1123251,14,885.96,478,0,0,0,14,885.96,478
1123781,57,1176.4,1017,4,359.39,302,61,1535.79,1319
1123821,87,3903.27,1970,0,0,0,87,3903.27,1970
1123971,16,499.91,195,0,0,0,16,499.91,195
1124031,9,207.6,39,0,0,0,9,207.6,39
1124601,5,316.26,151,12,1455.88,781,17,1772.14,932
1124751,144,3540.46,1997,0,0,0,144,3540.46,1997
1125341,7,411.97,76,0,0,0,7,411.97,76
1125491,48,2299.96,1559,0,0,0,48,2299.96,1559
1125531,4,158.14,42,0,0,0,4,158.14,42
1125721,14,358.29,192,0,0,0,14,358.29,192
1125911,59,4365.85,1744,0,0,0,59,4365.85,1744
1126081,30,1951.32,782,8,1136.71,598,38,3088.03,1380
1126121,5,95.89,18,0,0,0,5,95.89,18
1126271,37,2548.81,1458,0,0,0,37,2548.81,1458
1126501,0,0,0,4,340.08,205,4,340.08,205
1126651,96,3362.02,1531,0,0,0,96,3362.02,1531
1127431,3,71.28,54,0,0,0,3,71.28,54
1127621,22,1318.33,365,0,0,0,22,1318.33,365
1127771,2,23.45,11,0,0,0,2,23.45,11
1128021,20,1168.3,1006,0,0,0,20,1168.3,1006
1128171,16,787,456,0,0,0,16,787,456
1128361,51,2236.91,1481,0,0,0,51,2236.91,1481
1128401,13,587.37,172,0,0,0,13,587.37,172
1128741,35,709.32,468,0,0,0,35,709.32,468
1128891,6,254.99,30,0,0,0,6,254.99,30
1128931,47,2611.42,1132,0,0,0,47,2611.42,1132
1129331,27,2153.77,900,0,0,0,27,2153.77,900
1129481,17,433.5,185,0,0,0,17,433.5,185
1129671,76,2813.86,1255,12,1626.08,996,88,4439.94,2251
1129861,28,2723.62,1542,0,0,0,28,2723.62,1542
1130271,28,456.68,316,0,0,0,28,456.68,316
1130311,48,721.58,432,0,0,0,48,721.58,432
1130501,45,2118.58,1375,0,0,0,45,2118.58,1375
1130841,2,101.19,55,0,0,0,2,101.19,55
1131241,10,287.69,111,0,0,0,10,287.69,111
1131431,99,4996.67,1960,0,0,0,99,4996.67,1960
1131621,98,2985.77,1551,0,0,0,98,2985.77,1551
1131771,3,24.58,29,0,0,0,3,24.58,29
1132171,45,1401.2,907,0,0,0,45,1401.2,907
1132211,7,553.38,284,0,0,0,7,553.38,284
1132401,3,9.09,9,0,0,0,3,9.09,9
1132891,40,2081.21,1484,0,0,0,40,2081.21,1484
1133671,43,1294.92,1122,0,0,0,43,1294.92,1122
1133861,32,1232,777,4,275.99,210,36,1507.99,987
1134111,34,892.88,546,0,0,0,34,892.88,546
1134831,2,51.76,42,0,0,0,2,51.76,42
1134981,44,2833.65,1624,0,0,0,44,2833.65,1624
1135191,11,84.96,59,0,0,0,11,84.96,59
1135421,34,2154.51,1265,0,0,0,34,2154.51,1265
1135951,3,162.32,90,0,0,0,3,162.32,90
1136011,65,1873.65,1225,8,794.76,555,73,2668.41,1780
1136161,15,477,301,0,0,0,15,477,301
1136201,12,71.06,47,0,0,0,12,71.06,47
1136881,16,1170.68,844,0,0,0,16,1170.68,844
1137661,6,528.42,367,4,358.22,191,10,886.64,558
1137701,59,2799.31,1942,0,0,0,59,2799.31,1942
1137851,11,519.51,254,0,0,0,11,519.51,254
1138061,9,32.8,31,0,0,0,9,32.8,31
1138101,7,381.71,39,5,551.46,360,12,933.17,399
1138441,72,1636.72,1128,0,0,0,72,1636.72,1128
1138631,25,1026.14,567,0,0,0,25,1026.14,567
1139031,6,157.03,76,0,0,0,6,157.03,76
1139181,381,11562.14,3924,0,0,0,381,11562.14,3924
1139601,82,812.34,417,0,0,0,82,812.34,417
1139941,26,250.75,144,0,0,0,26,250.75,144
1140011,19,324.67,118,16,1522.63,1108,35,1847.3,1226
1140161,76,4006.67,1575,0,0,0,76,4006.67,1575
1140351,17,276.36,206,0,0,0,17,276.36,206
1140541,62,3131.59,1195,0,0,0,62,3131.59,1195
1140731,25,429.91,692,0,0,0,25,429.91,692
1140921,8,147.66,105,0,0,0,8,147.66,105
1141131,86,4396.63,1869,0,0,0,86,4396.63,1869
1141281,46,678.56,309,0,0,0,46,678.56,309
1141471,2,7.39,8,0,0,0,2,7.39,8
1142251,2,34.83,15,0,0,0,2,34.83,15
1142781,5,53.69,25,0,0,0,5,53.69,25
1143941,88,2560.15,1267,0,0,0,88,2560.15,1267
1144001,17,1115.31,787,0,0,0,17,1115.31,787
1144151,18,386.78,110,0,0,0,18,386.78,110
1144341,39,1213.16,459,0,0,0,39,1213.16,459
1144491,11,358.13,180,4,480.92,303,15,839.05,483
1144871,3,117.73,74,0,0,0,3,117.73,74
1145081,2,285.72,135,0,0,0,2,285.72,135
1145311,19,450.48,254,0,0,0,19,450.48,254
1145461,33,239.4,178,0,0,0,33,239.4,178
1145501,21,1258.01,615,0,0,0,21,1258.01,615
1145651,142,2214.3,642,0,0,0,142,2214.3,642
1145841,7,216.82,87,0,0,0,7,216.82,87
1146051,89,2734.3,1510,0,0,0,89,2734.3,1510
1146391,10,378.47,339,0,0,0,10,378.47,339
1146621,61,952.86,688,0,0,0,61,952.86,688
1146961,27,1267.12,565,0,0,0,27,1267.12,565
1147361,6,25.64,20,0,0,0,6,25.64,20
1147551,30,545.49,300,0,0,0,30,545.49,300
1147931,7,62.94,31,0,0,0,7,62.94,31
1148481,31,516.05,453,7,554.78,298,38,1070.83,751
1148521,2,153.5,94,0,0,0,2,153.5,94
1148901,49,1252.69,1019,0,0,0,49,1252.69,1019
1149111,73,822.73,425,0,0,0,73,822.73,425
1149261,35,1552.82,628,0,0,0,35,1552.82,628
1149451,124,2977.61,1861,0,0,0,124,2977.61,1861
1149791,24,701.62,480,0,0,0,24,701.62,480
1149981,29,506.6,272,0,0,0,29,506.6,272
1150051,3,56.67,18,0,0,0,3,56.67,18
1150391,26,269.26,69,0,0,0,26,269.26,69
1150581,20,202.6,93,0,0,0,20,202.6,93
1150961,118,1232.32,881,0,0,0,118,1232.32,881
1151021,20,1038.8,548,2,96.41,35,22,1135.21,583
1151211,22,257.45,192,0,0,0,22,257.45,192
1151361,8,287.05,153,0,0,0,8,287.05,153
1151401,76,2235.54,1280,0,0,0,76,2235.54,1280
1151741,31,2160.39,980,0,0,0,31,2160.39,980
1152521,144,3691.95,1910,0,0,0,144,3691.95,1910
1152711,21,944.64,582,0,0,0,21,944.64,582
1152861,33,1432.68,620,0,0,0,33,1432.68,620
1153791,155,4023.88,2215,0,0,0,155,4023.88,2215
1154041,46,1277.34,497,0,0,0,46,1277.34,497
1154571,52,3658.87,2134,0,0,0,52,3658.87,2134
1155541,16,240.45,137,0,0,0,16,240.45,137
1155691,21,962.57,384,3,307.25,132,24,1269.82,516
1155731,61,2378.99,1481,0,0,0,61,2378.99,1481
1155881,3,4.32,6,0,0,0,3,4.32,6
1155921,16,326.41,261,1,53.22,38,17,379.63,299
1156131,42,705.57,494,0,0,0,42,705.57,494
1156321,12,158.25,46,0,0,0,12,158.25,46
1156661,11,402.94,151,0,0,0,11,402.94,151
1157101,37,503.34,179,0,0,0,37,503.34,179
1157251,18,93.07,45,0,0,0,18,93.07,45
1157591,12,172.18,42,0,0,0,12,172.18,42
1158031,15,515.98,229,22,1202.29,721,37,1718.27,950
1158221,157,1336.02,844,0,0,0,157,1336.02,844
1158371,10,278.74,132,0,0,0,10,278.74,132
1158411,26,1515.96,1076,0,0,0,26,1515.96,1076
1158601,23,345.14,248,3,157.73,72,26,502.87,320
1158751,28,1302.78,727,0,0,0,28,1302.78,727
1159341,2,87.61,47,0,0,0,2,87.61,47
1159681,15,860.83,15,0,0,0,15,860.83,15
1160091,57,1392.46,387,0,0,0,57,1392.46,387
1160281,31,1167.62,450,0,0,0,31,1167.62,450
1160321,60,1963.08,767,0,0,0,60,1963.08,767
1160661,22,629.74,253,23,3109.29,1690,45,3739.03,1943
1160851,56,2252.95,1136,0,0,0,56,2252.95,1136
1161061,1,46.53,2,20,2052.99,888,21,2099.52,890
1161101,95,2575.68,1143,0,0,0,95,2575.68,1143
1161631,18,265.8,192,0,0,0,18,265.8,192
1161821,44,3497.53,1410,0,0,0,44,3497.53,1410
1162031,36,1223.6,143,0,0,0,36,1223.6,143
1162371,16,111.91,100,13,1540.42,1125,29,1652.33,1225
1162751,17,544.04,97,0,0,0,17,544.04,97
1163341,25,2046.07,834,0,0,0,25,2046.07,834
1163681,20,404.17,201,0,0,0,20,404.17,201
1163871,5,436.83,234,0,0,0,5,436.83,234
1164121,7,278.77,20,0,0,0,7,278.77,20
1164991,0,0,0,6,201.92,125,6,201.92,125
1165051,4,321.79,98,0,0,0,4,321.79,98
1165241,34,1066.43,722,0,0,0,34,1066.43,722
1165581,13,322.43,228,0,0,0,13,322.43,228
1165771,14,395.52,310,0,0,0,14,395.52,310
1166211,16,345.49,55,0,0,0,16,345.49,55
1166551,12,204.53,152,2,149.85,107,14,354.38,259
1166741,25,946.33,396,0,0,0,25,946.33,396
1166931,62,3330.34,1580,0,0,0,62,3330.34,1580
1167521,57,2736.64,1457,0,0,0,57,2736.64,1457
1167671,6,254.03,143,1,65.31,53,7,319.34,196
1167861,10,297.25,209,0,0,0,10,297.25,209
1168111,5,784.39,49,0,0,0,5,784.39,49
1168451,49,1795.97,408,0,0,0,49,1795.97,408
1168641,26,1239.29,335,0,0,0,26,1239.29,335
1168791,55,662.31,503,0,0,0,55,662.31,503
1169041,35,1130.22,424,0,0,0,35,1130.22,424
1169231,27,700.66,334,0,0,0,27,700.66,334
1169761,34,1741.69,1270,0,0,0,34,1741.69,1270
1169951,52,1720.58,761,0,0,0,52,1720.58,761
1170171,1,31.34,26,0,0,0,1,31.34,26
1170211,28,854.46,427,0,0,0,28,854.46,427
1170361,30,1415.26,563,0,0,0,30,1415.26,563
1170551,38,1534.31,448,0,0,0,38,1534.31,448
1171141,43,1490.92,897,0,0,0,43,1490.92,897
1171291,16,262.35,90,0,0,0,16,262.35,90
1171481,102,1896.22,1049,0,0,0,102,1896.22,1049
1171521,45,2925.21,996,0,0,0,45,2925.21,996
1171861,28,1499.71,892,0,0,0,28,1499.71,892
1171901,11,269.34,153,0,0,0,11,269.34,153
1172071,3,58.23,45,0,0,0,3,58.23,45
1172301,45,1471.17,726,0,0,0,45,1471.17,726
1172981,2,5.26,6,0,0,0,2,5.26,6
1173041,19,1392.59,338,0,0,0,19,1392.59,338
1173381,1,31.96,26,0,0,0,1,31.96,26
1173421,23,1731.09,822,2,179.41,84,25,1910.5,906
1173611,154,2912.95,1573,2,104.04,77,156,3016.99,1650
1173951,18,665.93,385,0,0,0,18,665.93,385
1174351,34,513.85,415,0,0,0,34,513.85,415
1174731,17,565.94,247,0,0,0,17,565.94,247
1174921,22,746.48,641,5,196.65,165,27,943.13,806
1175321,6,230.8,40,0,0,0,6,230.8,40
1175471,4,53.96,40,0,0,0,4,53.96,40
1175661,31,1338.13,103,0,0,0,31,1338.13,103
1175701,50,749.55,339,0,0,0,50,749.55,339
1175851,9,306.74,78,0,0,0,9,306.74,78
1176251,2,20.39,17,0,0,0,2,20.39,17
1176441,77,1430.1,1122,0,0,0,77,1430.1,1122
1176591,2,10.68,10,0,0,0,2,10.68,10
1176781,30,469.53,325,0,0,0,30,469.53,325
1177941,1,3.03,3,0,0,0,1,3.03,3
1178151,8,592.27,292,0,0,0,8,592.27,292
1178491,35,1409.85,442,0,0,0,35,1409.85,442
1178531,49,2139.42,1430,0,0,0,49,2139.42,1430
1178681,101,671.42,552,5,629.91,334,106,1301.33,886
1178721,27,460.77,187,0,0,0,27,460.77,187
1178871,39,2937.99,1264,0,0,0,39,2937.99,1264
1179081,40,1316.95,1115,0,0,0,40,1316.95,1115
1179271,19,601.59,208,0,0,0,19,601.59,208
1179651,6,372.76,148,0,0,0,6,372.76,148
1179841,119,2060.28,1781,0,0,0,119,2060.28,1781
1180251,10,261.89,26,1,76.84,53,11,338.73,79
1180631,18,119.41,110,0,0,0,18,119.41,110
1181031,26,311.14,179,0,0,0,26,311.14,179
1181181,128,1041.75,477,1,77.74,65,129,1119.49,542
1181371,21,327.78,240,0,0,0,21,327.78,240
1181601,28,574.52,569,0,0,0,28,574.52,569
1181751,11,418.63,133,0,0,0,11,418.63,133
1182151,101,892.56,653,0,0,0,101,892.56,653
1182531,22,71.72,52,0,0,0,22,71.72,52
1182681,32,952.25,487,0,0,0,32,952.25,487
1182871,12,155.89,45,0,0,0,12,155.89,45
1183271,66,1232.78,752,0,0,0,66,1232.78,752
1183501,76,2286.67,900,3,204.01,98,79,2490.68,998
1183651,9,307.98,175,0,0,0,9,307.98,175
1183841,14,1421.16,633,0,0,0,14,1421.16,633
1184241,156,1457.66,890,0,0,0,156,1457.66,890
1184811,3,145.97,47,0,0,0,3,145.97,47
1185401,13,194.78,140,0,0,0,13,194.78,140
1185891,37,1134.96,746,0,0,0,37,1134.96,746
1186291,125,3367.65,2215,0,0,0,125,3367.65,2215
1186331,6,96.24,72,0,0,0,6,96.24,72
1186481,65,3363.83,1530,0,0,0,65,3363.83,1530
1186671,1,3.65,5,0,0,0,1,3.65,5
1187071,34,1333.99,964,0,0,0,34,1333.99,964
1187111,186,4273.39,2252,0,0,0,186,4273.39,2252
1188231,39,2956.98,1579,0,0,0,39,2956.98,1579
1188421,46,3191.74,2003,0,0,0,46,3191.74,2003
1188761,28,844.05,361,18,1144.27,624,46,1988.32,985
1189011,45,810.73,441,0,0,0,45,810.73,441
1189161,3,32.97,35,0,0,0,3,32.97,35
1189201,0,0,0,22,1352.2,880,22,1352.2,880
1189541,50,1831.66,1031,0,0,0,50,1831.66,1031
1189691,31,1258.75,459,1,36.62,44,32,1295.37,503
1190521,29,1620.97,848,0,0,0,29,1620.97,848
1190671,68,3397.48,583,4,387.14,299,72,3784.62,882
1191071,40,1526.89,763,0,0,0,40,1526.89,763
1191111,15,358.97,157,0,0,0,15,358.97,157
1191451,49,2148.6,760,0,0,0,49,2148.6,760
1191641,53,3805.32,2151,0,0,0,53,3805.32,2151
1191791,2,94.17,53,0,0,0,2,94.17,53
1191981,20,630.65,276,33,2033.29,1143,53,2663.94,1419
1192041,43,2368.35,1322,0,0,0,43,2368.35,1322
1192421,42,448.01,307,0,0,0,42,448.01,307
1192571,3,380.47,36,0,0,0,3,380.47,36
1192761,37,359.27,216,0,0,0,37,359.27,216
1193011,69,3029.38,1621,0,0,0,69,3029.38,1621
1193201,33,1783.75,789,1,332.55,59,34,2116.3,848
1193351,16,411.57,328,0,0,0,16,411.57,328
1193691,5,193.98,103,0,0,0,5,193.98,103
1193921,54,3283.85,1513,0,0,0,54,3283.85,1513
1194131,19,544.73,306,0,0,0,19,544.73,306
1194471,5,59.19,18,0,0,0,5,59.19,18
1194511,26,3459.21,2042,0,0,0,26,3459.21,2042
1194661,7,128.61,36,0,0,0,7,128.61,36
1194851,1,10.01,1,0,0,0,1,10.01,1
1195061,11,647.31,288,0,0,0,11,647.31,288
1195101,39,1594.83,1264,0,0,0,39,1594.83,1264
1195251,6,240.76,89,0,0,0,6,240.76,89
1195591,12,199.04,101,0,0,0,12,199.04,101
1195631,3,168.04,41,1,100.77,64,4,268.81,105
1195781,21,736.99,426,0,0,0,21,736.99,426
1196031,20,694.52,481,0,0,0,20,694.52,481
1196221,22,273.8,285,0,0,0,22,273.8,285
1196371,9,405.22,205,0,0,0,9,405.22,205
1196561,36,1501.81,987,0,0,0,36,1501.81,987
1196751,40,388.88,144,0,0,0,40,388.88,144
1196941,5,151.21,101,0,0,0,5,151.21,101
1197151,11,201.17,136,0,0,0,11,201.17,136
1197341,19,369.26,181,0,0,0,19,369.26,181
1198081,16,1115.33,576,0,0,0,16,1115.33,576
1198311,23,170.87,167,0,0,0,23,170.87,167
1198461,49,2434.42,1467,0,0,0,49,2434.42,1467
1198841,23,286,174,0,0,0,23,286,174
1198991,23,723.14,567,0,0,0,23,723.14,567
1199241,2,61.5,10,0,0,0,2,61.5,10
1199771,30,296.68,223,0,0,0,30,296.68,223
1199811,46,1255.4,650,0,0,0,46,1255.4,650
1200131,21,1153.27,366,0,0,0,21,1153.27,366
1200281,15,352.28,99,0,0,0,15,352.28,99
1200471,15,671.3,331,0,0,0,15,671.3,331
1201061,104,835.12,740,0,0,0,104,835.12,740
1201441,10,373.29,21,0,0,0,10,373.29,21
1201591,19,392.55,132,25,1633.53,1231,44,2026.08,1363
1201971,53,4331.14,2373,0,0,0,53,4331.14,2373
1202031,50,722.05,98,0,0,0,50,722.05,98
1202221,6,144.7,98,0,0,0,6,144.7,98
1202371,12,153.94,145,0,0,0,12,153.94,145
1202411,78,1935.32,1021,1,65.37,29,79,2000.69,1050
1202941,119,3938.11,2283,0,0,0,119,3938.11,2283
1203001,68,3172.19,1795,0,0,0,68,3172.19,1795
1203341,23,641.33,525,0,0,0,23,641.33,525
1203721,6,110.07,45,0,0,0,6,110.07,45
1203871,2,12.55,5,0,0,0,2,12.55,5
1204081,52,1491.24,1005,0,0,0,52,1491.24,1005
1204271,2,25.63,5,0,0,0,2,25.63,5
1204501,7,241.19,189,1,57.35,45,8,298.54,234
1205241,23,429.32,136,0,0,0,23,429.32,136
1205431,36,853.78,568,0,0,0,36,853.78,568
1205581,37,765.3,660,0,0,0,37,765.3,660
1205811,15,83,72,0,0,0,15,83,72
1206021,52,2492.47,1028,0,0,0,52,2492.47,1028
1206211,13,310.87,156,0,0,0,13,310.87,156
1206361,3,30.9,39,0,0,0,3,30.9,39
1206741,13,445.53,276,0,0,0,13,445.53,276
1206931,35,1883.25,1414,0,0,0,35,1883.25,1414
1207141,48,2720.38,1015,0,0,0,48,2720.38,1015
1207291,41,949.32,419,12,758.71,384,53,1708.03,803
1207521,3,32.29,11,0,0,0,3,32.29,11
1207711,62,1612.51,868,0,0,0,62,1612.51,868
1208261,39,2148.65,1167,0,0,0,39,2148.65,1167
1208301,2,13.34,8,0,0,0,2,13.34,8
1208831,31,1312.16,883,0,0,0,31,1312.16,883
1209381,11,536.14,124,0,0,0,11,536.14,124
1209571,63,888.1,233,0,0,0,63,888.1,233
1209951,84,4248.06,1546,0,0,0,84,4248.06,1546
1210211,29,1321.42,776,0,0,0,29,1321.42,776
1210741,84,1115.3,447,0,0,0,84,1115.3,447
1210891,15,632.91,337,0,0,0,15,632.91,337
1210931,1,221.16,81,0,0,0,1,221.16,81
1211141,36,1143.71,736,0,0,0,36,1143.71,736
1211711,10,817.82,352,0,0,0,10,817.82,352
1211861,66,1924.83,991,1,377.06,289,67,2301.89,1280
1212071,18,108.28,133,0,0,0,18,108.28,133
1212641,38,1560.11,557,0,0,0,38,1560.11,557
1212791,26,1047.9,910,0,0,0,26,1047.9,910
1212981,7,65.21,61,0,0,0,7,65.21,61
1213191,39,1305.41,289,0,0,0,39,1305.41,289
1213231,11,848.57,371,0,0,0,11,848.57,371
1213571,55,1011.67,385,0,0,0,55,1011.67,385
1213611,22,483.35,292,1,81.9,59,23,565.25,351
1214201,150,2000.43,740,0,0,0,150,2000.43,740
1214351,139,3178.69,2172,0,0,0,139,3178.69,2172
1214541,27,1009.61,902,0,0,0,27,1009.61,902
1214921,44,154.82,161,0,0,0,44,154.82,161
1215131,9,36.28,24,0,0,0,9,36.28,24
1215701,24,743.24,313,0,0,0,24,743.24,313
1216061,35,690.29,370,0,0,0,35,690.29,370
1216251,38,1508.14,1020,0,0,0,38,1508.14,1020
1216441,4,136.02,56,0,0,0,4,136.02,56
1216591,11,701.27,272,0,0,0,11,701.27,272
1216781,168,4289.47,2090,3,149.76,91,171,4439.23,2181
1216971,16,236.26,180,0,0,0,16,236.26,180
1217031,4,47.23,19,0,0,0,4,47.23,19
1217181,34,1190.94,758,0,0,0,34,1190.94,758
1217221,7,427.14,274,0,0,0,7,427.14,274
1217371,37,1701.21,872,8,660.79,761,45,2362,1633
1217601,38,387.11,196,0,0,0,38,387.11,196
1217751,36,820.18,383,0,0,0,36,820.18,383
1218151,14,227.65,77,0,0,0,14,227.65,77
1218491,6,213.75,60,0,0,0,6,213.75,60
1218681,16,140.19,111,0,0,0,16,140.19,111
1218911,21,552.69,274,0,0,0,21,552.69,274
1219121,127,1426.57,674,6,391.19,254,133,1817.76,928
1219841,43,885.87,760,0,0,0,43,885.87,760
1220061,73,2858.05,1277,0,0,0,73,2858.05,1277
1220251,47,1268.67,769,0,0,0,47,1268.67,769
1220441,6,52.45,29,0,0,0,6,52.45,29
1220591,76,4858.07,2239,1,76.42,62,77,4934.49,2301
1220631,23,1361.31,409,0,0,0,23,1361.31,409
1220821,102,959.52,551,0,0,0,102,959.52,551
1221181,13,298.48,181,0,0,0,13,298.48,181
1221221,74,1726.5,944,0,0,0,74,1726.5,944
1221411,39,1095.41,311,0,0,0,39,1095.41,311
1221601,22,152.39,117,6,1008.37,618,28,1160.76,735
1222151,8,560.49,249,0,0,0,8,560.49,249
1222531,26,1225.09,725,2,318.09,246,28,1543.18,971
1222721,11,513.76,317,0,0,0,11,513.76,317
1223081,18,386.54,169,0,0,0,18,386.54,169
1223121,23,802.46,255,2,170.56,95,25,973.02,350
1223271,4,143.48,113,0,0,0,4,143.48,113
1223311,2,5.72,5,0,0,0,2,5.72,5
1223461,31,2058.96,1118,0,0,0,31,2058.96,1118
1223651,36,668.55,591,0,0,0,36,668.55,591
1224051,7,171.89,126,0,0,0,7,171.89,126
1224241,18,822.75,405,0,0,0,18,822.75,405
1224811,45,1018.8,578,0,0,0,45,1018.8,578
1225361,14,50.38,64,0,0,0,14,50.38,64
1226291,40,2516.64,1447,0,0,0,40,2516.64,1447
1226521,99,4547.16,2376,0,0,0,99,4547.16,2376
1227261,59,3169.49,1329,0,0,0,59,3169.49,1329
1227641,36,1358.93,1047,0,0,0,36,1358.93,1047
1227791,1,2.29,2,0,0,0,1,2.29,2
1228421,2,80.77,55,0,0,0,2,80.77,55
1228761,7,202.4,96,0,0,0,7,202.4,96
1229161,66,2178.28,1256,0,0,0,66,2178.28,1256
1229921,92,1612.9,866,0,0,0,92,1612.9,866
1230671,56,2734.32,1311,0,0,0,56,2734.32,1311
1230711,35,383.66,402,0,0,0,35,383.66,402
1230901,24,998.49,420,0,0,0,24,998.49,420
1231261,7,285.68,227,0,0,0,7,285.68,227
1232191,55,1640.56,1107,0,0,0,55,1640.56,1107
1232761,20,742.21,396,0,0,0,20,742.21,396
1232801,30,1250.54,913,0,0,0,30,1250.54,913
1233161,40,1789.27,1087,0,0,0,40,1789.27,1087
1233351,25,568.28,274,1,29.71,14,26,597.99,288
1233731,4,104.49,68,0,0,0,4,104.49,68
1233881,32,1914.88,1099,0,0,0,32,1914.88,1099
1234131,8,127.79,65,0,0,0,8,127.79,65
1234321,81,2524.88,1501,1,102.89,66,82,2627.77,1567
1234661,28,1336.58,660,0,0,0,28,1336.58,660
1235251,52,4208.54,2105,0,0,0,52,4208.54,2105
1235591,49,2740.37,1354,0,0,0,49,2740.37,1354
1235821,14,825.12,278,0,0,0,14,825.12,278
1236031,85,3824.17,1407,0,0,0,85,3824.17,1407
1236411,7,186.82,83,0,0,0,7,186.82,83
1236561,106,5702.9,2174,0,0,0,106,5702.9,2174
1236601,81,2725.73,1366,0,0,0,81,2725.73,1366
1236751,76,2200.87,1595,0,0,0,76,2200.87,1595
1237531,2,38.19,38,0,0,0,2,38.19,38
1238081,2,15.81,17,0,0,0,2,15.81,17
1238841,48,398.83,235,0,0,0,48,398.83,235
1239431,14,770.48,206,0,0,0,14,770.48,206
1239621,215,2538.52,1363,0,0,0,215,2538.52,1363
1240031,42,430.26,216,0,0,0,42,430.26,216
